Step,Body,X,Y,Z,Mass
647,0,389611.239347909,5516064.5675055655,0,1989000000000000000000000000000
647,1,21420444007.142735,-149404073667.2166,0,5972000000000000000000000
647,2,21393394957.795868,-149057985540.93787,0,73476730900000000000000
648,0,381945.96797600674,5522710.220628495,0,1989000000000000000000000000000
648,1,23943541472.806038,-149016318339.50854,0,5972000000000000000000000
648,2,23819832437.91485,-148682731497.99802,0,73476730900000000000000
649,0,374301.6715834735,5529225.321137589,0,1989000000000000000000000000000
649,1,26459637628.18536,-148585341680.38446,0,5972000000000000000000000
649,2,26247530059.166363,-148286363863.25974,0,73476730900000000000000
650,0,366680.55565649574,5535610.234401868,0,1989000000000000000000000000000
650,1,28967949495.429726,-148111312792.11313,0,5972000000000000000000000
650,2,28680424192.938915,-147865028902.83716,0,73476730900000000000000
651,0,359084.8195852581,5541865.362448916,0,1989000000000000000000000000000
651,1,31467716832.117176,-147594419792.04062,0,5972000000000000000000000
651,2,31120768350.850685,-147414319726.00876,0,73476730900000000000000
652,0,351516.65607592696,5547991.143870791,0,1989000000000000000000000000000
652,1,33958199316.48977,-147034862486.31723,0,5972000000000000000000000
652,2,33569377879.10198,-146929869198.80984,0,73476730900000000000000
653,0,343978.2505632663,5553988.053721085,0,1989000000000000000000000000000
653,1,36438672425.13175,-146432848359.3508,0,5972000000000000000000000
653,2,36025980910.58166,-146407673124.4387,0,73476730900000000000000
654,0,336471.7806240569,5559856.603403423,0,1989000000000000000000000000000
654,1,38908423639.75262,-145788591061.96942,0,5972000000000000000000000
654,2,38489542546.41544,-145844210103.23587,0,73476730900000000000000
655,0,328999.4153915286,5565597.340551546,0,1989000000000000000000000000000
655,1,41366749623.01465,-145102310361.87836,0,5972000000000000000000000
655,2,40958510248.6503,-145236442313.2987,0,73476730900000000000000
656,0,321563.31497101195,5571210.848901026,0,1989000000000000000000000000000
656,1,43812954420.02733,-144374232760.76434,0,5972000000000000000000000
656,2,43430975836.36276,-144581761881.07794,0,73476730900000000000000
657,0,314165.62985699804,5576697.748152589,0,1989000000000000000000000000000
657,1,46246348511.71802,-143604592287.2069,0,5972000000000000000000000
657,2,45904768205.3269,-143877922735.9111,0,73476730900000000000000
658,0,306808.50035177765,5582058.69382703,0,1989000000000000000000000000000
658,1,48666248504.63192,-142793631197.94592,0,5972000000000000000000000
658,2,48377494277.595505,-143122979685.2068,0,73476730900000000000000
659,0,299494.05598581716,5587294.377111654,0,1989000000000000000000000000000
659,1,51071977270.24071,-141941600448.48553,0,5972000000000000000000000
659,2,50846543369.16035,-142315246008.27963,0,73476730900000000000000
660,0,292224.41494002205,5592405.524698211,0,1989000000000000000000000000000
660,1,53462864385.266,-141048759854.1058,0,5972000000000000000000000
660,2,53309067040.792496,-141453275982.682,0,73476730900000000000000
661,0,285001.6834700393,5597392.898612277,0,1989000000000000000000000000000
661,1,55838246748.08635,-140115377882.7718,0,5972000000000000000000000
661,2,55761944582.08977,-140535877097.31903,0,73476730900000000000000
662,0,277827.95533275174,5602257.2960340185,0,1989000000000000000000000000000
662,1,58197469246.366806,-139141731024.3686,0,5972000000000000000000000
662,2,58201744272.93355,-139562156467.56903,0,73476730900000000000000
663,0,270705.31121512497,5606999.549110279,0,1989000000000000000000000000000
663,1,60539885325.3544,-138128102683.96182,0,5972000000000000000000000
663,2,60624692654.89108,-138531605701.47128,0,73476730900000000000000
664,0,263635.81816556974,5611620.524757904,0,1989000000000000000000000000000
664,1,62864857256.46809,-137074781567.95123,0,5972000000000000000000000
664,2,63026668093.818405,-137444226745.00415,0,73476730900000000000000
665,0,256621.5290279805,5616121.124458185,0,1989000000000000000000000000000
665,1,65171755840.08511,-135982059591.19075,0,5972000000000000000000000
665,2,65403240257.07614,-136300696421.75331,0,73476730900000000000000
666,0,249664.4818785955,5620502.284042309,0,1989000000000000000000000000000
666,1,67459959215.88938,-134850229452.19911,0,5972000000000000000000000
666,2,67749782049.44683,-135102557705.54187,0,73476730900000000000000
667,0,242766.6994657869,5624764.973467648,0,1989000000000000000000000000000
667,1,69728850440.7626,-133679582218.0864,0,5972000000000000000000000
667,2,70061681640.6881,-133852409955.82504,0,73476730900000000000000
668,0,235930.18865282924,5628910.196584802,0,1989000000000000000000000000000
668,1,71977813594.95189,-132470405521.56848,0,5972000000000000000000000
668,2,72334674030.36955,-132554049153.45578,0,73476730900000000000000
669,0,229156.93986361517,5632938.99089533,0,1989000000000000000000000000000
669,1,74206228472.8068,-131222983235.39223,0,5972000000000000000000000
669,2,74565287575.4977,-131212487804.44092,0,73476730900000000000000
670,0,222448.92653120367,5636852.427300266,0,1989000000000000000000000000000
670,1,76413464454.3556,-129937597605.72054,0,5972000000000000000000000
670,2,76751357020.74327,-129833774736.31499,0,73476730900000000000000
671,0,215808.10454904445,5640651.60983969,0,1989000000000000000000000000000
671,1,78598874866.86638,-128614534568.85405,0,5972000000000000000000000
671,2,78892496631.52003,-128424555918.83151,0,73476730900000000000000
672,0,209236.41172476317,5644337.675423774,0,1989000000000000000000000000000
672,1,80761793735.49672,-127254092149.80153,0,5972000000000000000000000
672,2,80990379078.75139,-126991384569.2524,0,73476730900000000000000
673,0,202735.76723654853,5647911.793555801,0,1989000000000000000000000000000
673,1,82901536780.92152,-125856590526.87772,0,5972000000000000000000000
673,2,83048669069.73846,-125539895629.79396,0,73476730900000000000000
674,0,196308.07109242238,5651375.16604752,0,1989000000000000000000000000000
674,1,85017407435.85555,-124422381129.08763,0,5972000000000000000000000
674,2,85072548978.10425,-124074058650.38867,0,73476730900000000000000
675,0,189955.2035928983,5654729.026726932,0,1989000000000000000000000000000
675,1,87108706746.17822,-122951851929.74661,0,5972000000000000000000000
675,2,87067928651.5133,-122595739626.58607,0,73476730900000000000000
676,0,183679.02479762232,5657974.641138238,0,1989000000000000000000000000000
676,1,89174744353.36311,-121445427392.36227,0,5972000000000000000000000
676,2,89040567225.93497,-121104697275.862,0,73476730900000000000000
677,0,177481.37399648808,5661113.3062334815,0,1989000000000000000000000000000
677,1,91214847476.13011,-119903563667.09933,0,5972000000000000000000000
677,2,90995357436.8242,-119598965109.40875,0,73476730900000000000000
678,0,171364.06918549223,5664146.350055396,0,1989000000000000000000000000000
678,1,93228366060.1771,-118326741257.61519,0,5972000000000000000000000
678,2,92935921250.64137,-118075438867.64941,0,73476730900000000000000
679,0,165328.90654736746,5667075.131411147,0,1989000000000000000000000000000
679,1,95214674049.54442,-116715457626.0472,0,5972000000000000000000000
679,2,94864520590.7694,-116530468736.19691,0,73476730900000000000000
680,0,159377.65993689562,5669901.039536899,0,1989000000000000000000000000000
680,1,97173167943.98042,-115070221355.74939,0,5972000000000000000000000
680,2,96782188523.60738,-114960324703.37428,0,73476730900000000000000
681,0,153512.08037077845,5672625.493753289,0,1989000000000000000000000000000
681,1,99103264087.76718,-113391548388.46912,0,5972000000000000000000000
681,2,98688963424.94629,-113361493066.79582,0,73476730900000000000000
682,0,147733.89552199058,5675249.94311203,0,1989000000000000000000000000000
682,1,101004395801.80644,-111679960093.07362,0,5972000000000000000000000
682,2,100584135764.41951,-111730823835.78625,0,73476730900000000000000
683,0,142044.80921861198,5677775.866033838,0,1989000000000000000000000000000
683,1,102876010975.61441,-109935982622.85812,0,5972000000000000000000000
683,2,102466457388.48624,-110065573166.50465,0,73476730900000000000000
684,0,136446.50094720197,5680204.7699378785,0,1989000000000000000000000000000
684,1,104717570345.07938,-108160147023.48654,0,5972000000000000000000000
684,2,104334294943.4329,-108363384558.00522,0,73476730900000000000000
685,0,130940.62536082331,5682538.190862885,0,1989000000000000000000000000000
685,1,106528546458.55045,-106352989680.0073,0,5972000000000000000000000
685,2,106185727226.70937,-106622242263.71155,0,73476730900000000000000
686,0,125528.8117918525,5684777.693080067,0,1989000000000000000000000000000
686,1,108308423240.65375,-104515052825.40305,0,5972000000000000000000000
686,2,108018593826.95744,-104840419479.3258,0,73476730900000000000000
687,0,120212.66376972603,5686924.868697905,0,1989000000000000000000000000000
687,1,110056696042.72067,-102646884929.24982,0,5972000000000000000000000
687,2,109830504079.83842,-103016436055.42905,0,73476730900000000000000
688,0,114993.75854377939,5688981.337258906,0,1989000000000000000000000000000
688,1,111772872075.6098,-100749040835.97037,0,5972000000000000000000000
688,2,111618814806.0304,-101149036344.85648,0,73476730900000000000000
689,0,109873.64661134056,5690948.745328391,0,1989000000000000000000000000000
689,1,113456471125.22594,-98822081535.68977,0,5972000000000000000000000
689,2,113380584930.09093,-99237196695.62115,0,73476730900000000000000
690,0,104853.85125124847,5692828.766075396,0,1989000000000000000000000000000
690,1,115107026432.53362,-96866573439.93684,0,5972000000000000000000000
690,2,115112516582.7778,-97280172975.04936,0,73476730900000000000000
691,0,99935.86806298251,5694623.098845749,0,1989000000000000000000000000000
691,1,116724085560.9697,-94883087018.1598,0,5972000000000000000000000
691,2,116810897075.65176,-95277599833.52153,0,73476730900000000000000
692,0,95121.16451161681,5696333.468727382,0,1989000000000000000000000000000
692,1,118307210960.86514,-92872194660.86101,0,5972000000000000000000000
692,2,118471565344.31546,-93229652616.58612,0,73476730900000000000000
693,0,90411.17947885302,5697961.626107933,0,1989000000000000000000000000000
693,1,119855979773.92184,-90834467725.01952,0,5972000000000000000000000
693,2,120089939993.48666,-91137275529.75194,0,73476730900000000000000
694,0,85807.32282043419,5699509.346224636,0,1989000000000000000000000000000
694,1,121369982247.5214,-88770472963.3792,0,5972000000000000000000000
694,2,121661160158.62534,-89002459672.36006,0,73476730900000000000000
695,0,81310.97493028492,5700978.4287064355,0,1989000000000000000000000000000
695,1,122848818085.40578,-86680769001.90067,0,5972000000000000000000000
695,2,123180393911.87016,-86828516946.46428,0,73476730900000000000000
696,0,76923.48631172968,5702370.697108197,0,1989000000000000000000000000000
696,1,124292090388.62909,-84565904146.58763,0,5972000000000000000000000
696,2,124643342332.95677,-84620245703.4243,0,73476730900000000000000
697,0,72646.17715606783,5703687.998436794,0,1989000000000000000000000000000
697,1,125699397756.02014,-82426417234.73207,0,5972000000000000000000000
697,2,126046892971.21745,-82383848728.22389,0,73476730900000000000000
698,0,68480.33692860595,5704932.2026688745,0,1989000000000000000000000000000
698,1,127070326468.69443,-80262842894.10701,0,5972000000000000000000000
698,2,127389766274.40147,-80126492731.8755,0,73476730900000000000000
699,0,64427.22396199358,5706105.202260232,0,1989000000000000000000000000000
699,1,128404445665.10165,-78075721040.98416,0,5972000000000000000000000
699,2,128672918756.73473,-77855523095.51341,0,73476730900000000000000
700,0,60488.065056493455,5707208.911646909,0,1989000000000000000000000000000
700,1,129701307934.39626,-75865608297.13545,0,5972000000000000000000000
700,2,129899505591.89294,-75577522421.07872,0,73476730900000000000000
701,0,56664.05508678434,5708245.26673848,0,1989000000000000000000000000000
701,1,130960455636.90694,-73633087745.53732,0,5972000000000000000000000
701,2,131074377545.23378,-73297503895.7382,0,73476730900000000000000
702,0,52956.35661510182,5709216.224404024,0,1989000000000000000000000000000
702,1,132181430828.25908,-71378774161.84978,0,5972000000000000000000000
702,2,132203284838.81516,-71018472176.2856,0,73476730900000000000000
703,0,49366.099510870146,5710123.761951304,0,1989000000000000000000000000000
703,1,133363785581.84673,-69103313993.20053,0,5972000000000000000000000
703,2,133292048463.8633,-68741411014.90704,0,73476730900000000000000
704,0,45894.38057728748,5710969.876599424,0,1989000000000000000000000000000
704,1,134507090163.23438,-66807381331.61585,0,5972000000000000000000000
704,2,134345905894.64949,-66465596253.28402,0,73476730900000000000000
705,0,42542.26318546889,5711756.584945013,0,1989000000000000000000000000000
705,1,135610937995.33182,-64491671934.38537,0,5972000000000000000000000
705,2,135369117435.50598,-64189067381.83251,0,73476730900000000000000
706,0,39310.776916717994,5712485.922421848,0,1989000000000000000000000000000
706,1,136674947619.02998,-62156897080.67286,0,5972000000000000000000000
706,2,136364816549.00618,-61909112230.54224,0,73476730900000000000000
707,0,36200.917213358036,5713159.942753735,0,1989000000000000000000000000000
707,1,137698762479.48657,-59803778343.61527,0,5972000000000000000000000
707,2,137335036678.05841,-59622677069.052086,0,73476730900000000000000
708,0,33213.64503839064,5713780.71740053,0,1989000000000000000000000000000
708,1,138682049460.48746,-57433043691.69603,0,5972000000000000000000000
708,2,138280839582.21194,-57326668480.922714,0,73476730900000000000000
709,0,30349.886544119046,5714350.334997238,0,1989000000000000000000000000000
709,1,139624496911.2557,-55045424899.64285,0,5972000000000000000000000
709,2,139202484683.84818,-55018148615.62191,0,73476730900000000000000
710,0,27610.532749790964,5714870.900786187,0,1989000000000000000000000000000
710,1,140525812663.0781,-52641656038.76041,0,5972000000000000000000000
710,2,140099598997.83456,-52694442519.68052,0,73476730900000000000000
711,0,24996.439228280844,5715344.53604238,0,1989000000000000000000000000000
711,1,141385722317.53424,-50222472755.85416,0,5972000000000000000000000
711,2,140971324741.30515,-50353181188.10804,0,73476730900000000000000
712,0,22508.425801827234,5715773.377492121,0,1989000000000000000000000000000
712,1,142203967935.04752,-47788612068.01166,0,5972000000000000000000000
712,2,141816434161.2031,-47992302506.426834,0,73476730900000000000000
713,0,20147.276246854188,5716159.57672507,0,1989000000000000000000000000000
